"status","installedtime","executiontype","patchseverity","title","severity","executiontime","compliancetype","classification","id","documentversion","patchstate","patchbaselineid","documentname","patchgroup","executionid","resourceid","capturetime","schemaversion","accountid","region","resourcetype"
"COMPLIANT","2020-05-27T00:47:00Z","Command","","libfdisk.x86_64:0:2.30.2-2.amzn2.0.4","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libfdisk.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:28Z","Command","","libffi.x86_64:0:3.0.13-18.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libffi.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:24Z","Command","","libgcc.x86_64:0:7.3.1-6.amzn2.0.4","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libgcc.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:27Z","Command","","libgcrypt.x86_64:0:1.5.3-14.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libgcrypt.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:34Z","Command","","libgomp.x86_64:0:7.3.1-6.amzn2.0.4","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libgomp.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:27Z","Command","","libgpg-error.x86_64:0:1.12-3.amzn2.0.3","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libgpg-error.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:33Z","Command","","libidn.x86_64:0:1.28-4.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libidn.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:35Z","Command","","libidn2.x86_64:0:2.3.0-1.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libidn2.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:46Z","Command","","libini_config.x86_64:0:1.3.1-29.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libini_config.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:34Z","Command","","libjpeg-turbo.x86_64:0:1.2.90-6.amzn2.0.3","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libjpeg-turbo.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:35Z","Command","","libmetalink.x86_64:0:0.1.2-7.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libmetalink.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:34Z","Command","","libmnl.x86_64:0:1.0.3-7.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libmnl.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:57Z","Command","","libmount.x86_64:0:2.30.2-2.amzn2.0.4","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libmount.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:35Z","Command","","libnetfilter_conntrack.x86_64:0:1.0.6-1.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libnetfilter_conntrack.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:34Z","Command","","libnfnetlink.x86_64:0:1.0.1-4.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libnfnetlink.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:07Z","Command","","libnfsidmap.x86_64:0:0.25-19.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libnfsidmap.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:34Z","Command","","libnl3.x86_64:0:3.2.28-4.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libnl3.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:34Z","Command","","libnl3-cli.x86_64:0:3.2.28-4.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libnl3-cli.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:46Z","Command","","libpath_utils.x86_64:0:0.2.1-29.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libpath_utils.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:33Z","Command","","libpcap.x86_64:14:1.5.3-11.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libpcap.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:15Z","Command","","libpciaccess.x86_64:0:0.14-1.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libpciaccess.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:45Z","Command","","libpipeline.x86_64:0:1.2.3-3.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libpipeline.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:43Z","Command","","libpng.x86_64:2:1.5.13-7.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libpng.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:58Z","Command","","libpwquality.x86_64:0:1.2.3-5.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libpwquality.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:34Z","Command","","libref_array.x86_64:0:0.1.5-29.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libref_array.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:46Z","Command","","libseccomp.x86_64:0:2.4.1-1.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libseccomp.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:26Z","Command","","libselinux.x86_64:0:2.5-12.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libselinux.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:44Z","Command","","libselinux-utils.x86_64:0:2.5-12.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libselinux-utils.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:08Z","Command","","libsemanage.x86_64:0:2.5-11.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libsemanage.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:26Z","Command","","libsepol.x86_64:0:2.5-8.1.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libsepol.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:45Z","Command","","libsmartcols.x86_64:0:2.30.2-2.amzn2.0.4","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libsmartcols.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:43Z","Command","","libss.x86_64:0:1.42.9-12.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libss.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:46Z","Command","","libsss_idmap.x86_64:0:1.16.4-21.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libsss_idmap.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:08Z","Command","","libsss_nss_idmap.x86_64:0:1.16.4-21.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libsss_nss_idmap.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:26Z","Command","","libstdc++.x86_64:0:7.3.1-6.amzn2.0.4","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libstdc++.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:11Z","Command","","libstoragemgmt.x86_64:0:1.6.1-2.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libstoragemgmt.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:11Z","Command","","libstoragemgmt-python.noarch:0:1.6.1-2.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libstoragemgmt-python.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:12Z","Command","","libstoragemgmt-python-clibs.x86_64:0:1.6.1-2.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libstoragemgmt-python-clibs.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:08Z","Command","","libsysfs.x86_64:0:2.1.0-16.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libsysfs.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:46Z","Command","","libtasn1.x86_64:0:4.10-1.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libtasn1.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:35Z","Command","","libteam.x86_64:0:1.27-9.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libteam.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:46Z","Command","","libtiff.x86_64:0:4.0.3-32.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libtiff.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:59Z","Command","","libtirpc.x86_64:0:0.2.4-0.16.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libtirpc.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:33Z","Command","","libunistring.x86_64:0:0.9.3-9.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libunistring.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:07Z","Command","","libuser.x86_64:0:0.60-9.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libuser.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:08Z","Command","","libutempter.x86_64:0:1.1.6-4.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libutempter.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:27Z","Command","","libuuid.x86_64:0:2.30.2-2.amzn2.0.4","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libuuid.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:34Z","Command","","libverto.x86_64:0:0.2.5-4.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libverto.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:59Z","Command","","libverto-libevent.x86_64:0:0.2.5-4.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libverto-libevent.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:45Z","Command","","libwebp.x86_64:0:0.3.0-7.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libwebp.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:27Z","Command","","libxml2.x86_64:0:2.9.1-6.amzn2.3.3","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libxml2.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:02Z","Command","","libxml2-python.x86_64:0:2.9.1-6.amzn2.3.3","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libxml2-python.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:46Z","Command","","libyaml.x86_64:0:0.1.4-11.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","libyaml.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:46Z","Command","","lm_sensors-libs.x86_64:0:3.4.0-8.20160601gitf9185e5.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","lm_sensors-libs.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:08Z","Command","","logrotate.x86_64:0:3.8.6-15.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","logrotate.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:37Z","Command","","lsof.x86_64:0:4.87-6.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","lsof.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:27Z","Command","","lua.x86_64:0:5.1.4-15.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","lua.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:22Z","Command","","lvm2.x86_64:7:2.02.177-4.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","lvm2.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:15Z","Command","","lvm2-libs.x86_64:7:2.02.177-4.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","lvm2-libs.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:33Z","Command","","lz4.x86_64:0:1.7.5-2.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","lz4.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:43Z","Command","","make.x86_64:1:3.82-24.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","make.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:35Z","Command","","man-db.x86_64:0:2.6.3-9.amzn2.0.3","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","man-db.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:41Z","Command","","man-pages.noarch:0:3.53-5.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","man-pages.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:42Z","Command","","man-pages-overrides.x86_64:0:7.5.2-1.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","man-pages-overrides.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:05Z","Command","","mariadb-libs.x86_64:1:5.5.64-1.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","mariadb-libs.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:30Z","Command","","mdadm.x86_64:0:4.0-5.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","mdadm.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:24Z","Command","","mlocate.x86_64:0:0.26-8.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","mlocate.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:38Z","Command","","mtr.x86_64:2:0.92-2.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","mtr.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
